USER_ID,NUMBER_OF_RATINGS,AVERAGE_RATING_GIVEN
109417,74,3.472972973
134406,74,3.675675676
64475,74,3.824324324
137161,74,4.445945946
109629,74,3.891891892
64721,74,3.837837838
42899,74,3.986486486
130651,74,3.668918919
134251,74,3.689189189
79685,74,4.337837838
113424,74,3.135135135
85146,74,3.993243243
29456,74,3.22972973
96957,74,3.945945946
133990,74,3.432432432
132830,74,3.540540541
113601,74,3.945945946
47868,74,3.439189189
103785,74,4.108108108
69676,74,3.662162162
83868,74,3.040540541
96582,74,3.722972973
11068,74,3.554054054
15071,74,3.114864865
34555,74,3.202702703
14940,74,3.540540541
107838,74,4.175675676
124935,74,3.486486486
97462,74,2.891891892
97517,74,4.189189189
94932,74,4.364864865
93075,74,3.837837838
93016,74,4.033783784
136868,74,3.77027027
132930,74,3.554054054
92850,74,3.959459459
121070,74,3.966216216
134433,74,3.581081081
126513,74,3.878378378
134341,74,3.743243243
47570,74,3.675675676
40445,74,3.459459459
8959,74,3.810810811
8941,74,3.425675676
64460,74,4.114864865
121963,74,3.554054054
12790,74,4.182432432
18081,74,3.540540541
93384,74,3.527027027
106921,74,3.094594595
51289,74,3.405405405
106799,74,4.135135135
48739,74,4.013513514
106792,74,3.554054054
42210,74,3.925675676
3331,74,3.763513514
42883,74,3.324324324
103975,74,3.905405405
31488,74,3.891891892
119066,74,3.716216216
110098,74,2.513513514
122540,74,3.702702703
50424,74,3.513513514
54728,74,4.310810811
97705,74,3.635135135
81422,74,3.121621622
29745,74,3.067567568
109766,74,3.97972973
72575,74,3.608108108
102494,74,3.763513514
88046,74,3.148648649
29104,74,3.756756757
23966,74,4.236486486
72663,74,3.486486486
56332,74,3.864864865
56049,74,4.175675676
55973,74,3.851351351
88711,74,3.581081081
13176,74,3.722972973
55890,74,3.432432432
113470,74,3.689189189
91667,74,3.851351351
91272,74,3.175675676
8912,74,3.621621622
73485,74,3.621621622
73468,74,4.054054054
108514,74,3.256756757
54778,74,4
64330,74,4.094594595
8551,74,3.621621622
108218,74,4.364864865
118023,74,3.493243243
81202,74,3.810810811
115081,74,3.905405405
7851,74,3.966216216
128949,74,3.662162162
7636,74,2.635135135
107386,74,3.635135135
17827,74,3.351351351
90411,74,3.283783784
77549,74,3.797297297
50186,74,3.810810811
43146,74,3.486486486
26685,74,3.432432432
48241,74,3.824324324
48486,74,4.256756757
112741,74,4.209459459
25729,74,3.945945946
5368,74,4.040540541
75324,74,4.27027027
25492,74,4.391891892
63697,74,3.763513514
129849,74,3.472972973
75698,74,3.797297297
82545,74,2.756756757
124296,74,3.972972973
98679,74,3.912162162
16821,74,3.675675676
50369,74,3.608108108
18349,74,3.560810811
106943,74,3.378378378
16172,74,4.108108108
137214,74,4.040540541
120896,74,3.635135135
41570,74,3.216216216
90903,74,3
91173,74,3.486486486
85340,74,3.283783784
14970,74,3.648648649
120469,74,3.364864865
73554,74,3.891891892
19110,74,4.121621622
101636,74,3.675675676
49108,74,4.243243243
101472,74,3.47972973
15429,74,2.986486486
114886,74,3.398648649
48642,74,4.391891892
48562,74,2.932432432
116658,74,4.081081081
130215,74,3.459459459
48214,74,3.641891892
68267,74,4.094594595
3587,74,4.324324324
76742,74,3.837837838
67432,74,3.135135135
123833,74,3.587837838
606,74,3.554054054
118685,74,2.797297297
119014,74,3.972972973
81902,74,3.581081081
122034,74,3.554054054
45694,74,3.871621622
945,74,2.918918919
116773,74,3.905405405
132325,74,3.148648649
27106,74,3.331081081
46275,74,3.540540541
7084,74,3.695945946
5734,74,3.533783784
95867,74,3.351351351
134091,74,4.114864865
101287,74,3.540540541
53348,74,4.317567568
19419,74,4.033783784
7468,74,4.074324324
25934,74,3.986486486
78909,74,4.236486486
78823,74,3.972972973
45101,74,4.141891892
120849,74,3.608108108
33341,74,3.445945946
78215,74,3.756756757
77899,74,3.952702703
61584,74,4.162162162
35618,74,4.135135135
46311,74,3.22972973
35677,74,3.972972973
120007,74,3.675675676
107108,74,3.635135135
4836,74,3.824324324
20297,74,3.837837838
20205,74,3.824324324
107747,74,4.094594595
112045,74,3.594594595
48284,74,3.743243243
93020,74,3.391891892
62806,74,3.114864865
133463,74,3.932432432
93158,74,2.864864865
93164,74,4.013513514
22091,74,3.662162162
30710,74,3.756756757
82225,74,3.344594595
29842,74,2.783783784
97185,74,3.054054054
94601,74,4.027027027
60726,74,3.743243243
20515,74,2.675675676
63161,74,3.540540541
63015,74,3.864864865
32713,74,3.418918919
90628,74,3.418918919
81137,74,4.02027027
28684,74,3.797297297
21232,74,3.797297297
28628,74,3.054054054
60073,74,4.148648649
23127,74,3.635135135
47084,74,4.222972973
20617,74,4.256756757
33203,74,3.155405405
51263,74,3.189189189
64894,74,4.297297297
105901,74,3.567567568
136920,74,4.02027027
12924,74,3.02027027
111099,74,4.243243243
59916,74,4.040540541
112141,74,3.959459459
60835,74,3.567567568
61010,74,3.013513514
61021,74,3.655405405
78747,74,4.472972973
56744,74,4.27027027
56700,74,2.743243243
76525,74,4
64995,74,3.783783784
61636,74,3.959459459
39446,74,3.141891892
84077,74,3.337837838
1699,74,3.648648649
75196,74,3.527027027
64199,74,3.121621622
40359,74,3.810810811
9039,74,3.162162162
109604,74,3.195945946
82618,74,3.378378378
82995,74,3.72972973
11367,74,3.527027027
3531,74,3.878378378
78533,74,3.689189189
36828,74,3.418918919
26083,74,3.648648649
111777,74,3.763513514
58680,74,3.459459459
83223,74,4.027027027
108199,74,3.824324324
26135,74,3.263513514
62255,74,3.067567568
108238,74,3.851351351
37603,74,3.837837838
78458,74,3.662162162
4458,74,2.804054054
9932,74,3.932432432
132289,74,3.777027027
50496,74,3.709459459
38340,74,4.027027027
61483,74,3.162162162
78861,74,3.986486486
48745,74,4.175675676
104381,74,3.783783784
4792,74,4.040540541
94988,74,3.810810811
10699,74,2.959459459
137058,74,3.621621622
13284,74,3.182432432
105193,74,4.013513514
105274,74,3.871621622
85924,74,3.932432432
102383,74,3.878378378
71666,74,3.675675676
86704,74,4.121621622
84895,74,3.135135135
20806,74,3.743243243
30394,74,3.72972973
30738,74,4.054054054
30149,74,3.648648649
92532,74,3.743243243
85945,74,4.209459459
2576,74,3.094594595
35014,74,3.283783784
799,74,3.621621622
125320,74,3.581081081
96813,74,3.621621622
88895,74,4.047297297
37198,74,3.608108108
28932,74,4.054054054
2313,74,3.648648649
52582,74,4.040540541
86226,74,3.824324324
95299,74,3.797297297
27535,74,4.168918919
13288,74,2.966216216
85426,74,2.986486486
66889,74,4.067567568
497,74,3.378378378
75562,74,3.108108108
105339,74,3.972972973
532,74,3.695945946
68922,74,4.121621622
58830,74,4.222972973
102091,74,3.135135135
124669,74,3.783783784
86136,74,3.763513514
101223,74,3.891891892
46022,74,3.797297297
29708,74,3.405405405
34797,74,3.378378378
8582,74,4.067567568
107048,74,3.716216216
102273,74,3.5
86412,74,4.135135135
37703,74,3.804054054
99826,74,3.385135135
74973,74,3.871621622
31298,74,4.263513514
70253,74,3.635135135
87530,74,4.047297297
98500,74,3.736486486
1484,74,2.945945946
107222,74,3.932432432
17548,74,3.445945946
88353,74,3.972972973
59841,74,3.540540541
32874,74,3.189189189
17459,74,3.608108108
53278,74,3.878378378
88232,74,3.472972973
123286,74,3.702702703
35499,74,3.513513514
60164,74,4.702702703
60365,74,3.918918919
32737,74,3.635135135
1251,74,4.25
26213,74,4.324324324
26158,74,3.540540541
5896,74,3.310810811
60423,74,3.621621622
30402,74,3.405405405
86796,74,3.486486486
122183,74,3.047297297
48248,74,4.364864865
1168,74,3.72972973
27225,74,3.297297297
27187,74,3.547297297
114429,74,3.371621622
125341,74,3.594594595
30608,74,4.182432432
124207,74,3.831081081
1188,74,4
106629,74,3.878378378
126138,74,3.608108108
44125,74,3.513513514
83524,74,4.527027027
57957,74,4.054054054
43447,74,4.047297297
87362,74,3.790540541
4994,74,3.459459459
122429,74,3.527027027
126894,74,3.918918919
32703,74,4.317567568
113345,74,3.743243243
107775,74,3.540540541
64256,74,4.054054054
65683,74,4.148648649
101508,74,3.878378378
12106,74,3.75
9793,74,4.202702703
101175,74,3.310810811
2895,74,3.675675676
34024,74,3.675675676
3186,74,4.162162162
74002,74,4.195945946
39113,74,3.918918919
11015,74,3.837837838
112699,74,3.648648649
133384,74,3.797297297
61136,74,4.195945946
94634,74,3.459459459
10208,74,3.331081081
38035,74,3.108108108
9526,74,3.864864865
104302,74,3.540540541
11331,74,3.716216216
9806,74,3.641891892
76999,74,4.283783784
99060,74,3.5
26517,74,3.5
13603,74,3.175675676
54208,74,3.310810811
19810,74,3.722972973
103142,74,3.283783784
92605,74,3.797297297
13088,74,3.162162162
119455,74,4.155405405
1090,74,3.810810811
125131,74,3.554054054
87848,74,3.831081081
84032,74,3.067567568
70467,74,1.209459459
55454,74,3.304054054
93100,74,3.635135135
55323,74,3.959459459
83777,74,3.783783784
55960,74,3.256756757
55802,74,3.695945946
18617,74,2.952702703
111504,74,3.72972973
100691,74,3.527027027
124699,74,4.027027027
60174,74,3.486486486
9117,74,4.216216216
76945,74,3.918918919
52771,74,3.662162162
25201,74,4.581081081
76916,74,3.77027027
106661,74,4.27027027
85076,74,3.364864865
87122,74,3.202702703
101602,74,3.135135135
87852,74,4.027027027
110625,74,4.189189189
6456,74,4.148648649
66868,74,4.067567568
110757,74,4.263513514
9094,74,4.351351351
68028,74,3.702702703
80448,74,3.702702703
44900,74,4.081081081
106616,74,2.689189189
36616,74,3.412162162
56737,74,3.702702703
44865,74,2.966216216
88022,74,3.837837838
99900,74,3.837837838
33407,73,3.876712329
89973,73,3.815068493
33470,73,3.630136986
11130,73,4.657534247
8930,73,3.287671233
9536,73,3.410958904
134285,73,3.684931507
30848,73,3.684931507
22045,73,3.712328767
6590,73,3.746575342
125287,73,3.726027397
81684,73,3.328767123
52184,73,4.294520548
12308,73,3.136986301
9051,73,3.287671233
97519,73,3.171232877
31691,73,3.794520548
88282,73,4.136986301
7358,73,4.047945205
35202,73,3.493150685
45265,73,3.260273973
47761,73,3.356164384
59418,73,4.095890411
133806,73,3.150684932
91196,73,3.821917808
46315,73,3.904109589
89366,73,3.51369863
7567,73,4.01369863
29185,73,4.020547945
98126,73,2.931506849
70191,73,4.232876712
8164,73,3.97260274
122466,73,3.726027397
120810,73,3.684931507
70711,73,3.671232877
38133,73,3.630136986
82257,73,3.897260274
91673,73,3.698630137
90353,73,3.808219178
88769,73,4.479452055
80244,73,3.479452055
24162,73,3.705479452
62159,73,3.493150685
69687,73,3.97260274
104880,73,3.753424658
99314,73,3.746575342
58749,73,3.876712329
58744,73,4.575342466
19385,73,3.383561644
121146,73,2.657534247
115123,73,3.684931507
97478,73,3.095890411
7739,73,3.643835616
59770,73,3.98630137
52594,73,4.301369863
55749,73,3.520547945
5711,73,3.068493151
31977,73,3.664383562
14021,73,4.273972603
93667,73,3.739726027
52534,73,4.020547945
21211,73,4.506849315
13421,73,4.082191781
21317,73,3.965753425
27846,73,3.739726027
7863,73,4.082191781
28572,73,4.020547945
18286,73,3.561643836
71334,73,3.917808219
16517,73,4.150684932
78820,73,3.534246575
54238,73,2.917808219
111013,73,3.342465753
18650,73,4.273972603
6753,73,4.047945205
5862,73,3.849315068
5757,73,4.232876712
18204,73,3.48630137
5516,73,3.746575342
39502,73,3.575342466
112674,73,3.678082192
19796,73,3.945205479
16655,73,3.465753425
39889,73,3.616438356
61557,73,3.321917808
4349,73,3.904109589
134670,73,4.116438356
99516,73,3.424657534
66717,73,3.123287671
123291,73,3.561643836
19047,73,3.47260274
78742,73,3.390410959
81790,73,3.828767123
2551,73,3.815068493
105494,73,3.945205479
94008,73,2.904109589
75073,73,3.630136986
93935,73,3.849315068
123474,73,4.219178082
78427,73,3.404109589
1384,73,4.164383562
81904,73,3.684931507
68455,73,4.321917808
92535,73,3.849315068
26826,73,3.98630137
117534,73,3.890410959
134789,73,3.821917808
204,73,4.363013699
188,73,2.739726027
128345,73,3.219178082
24965,73,3.869863014
118753,73,3.136986301
26970,73,2.97260274
26472,73,3.068493151
10850,73,3.424657534
23080,73,3.424657534
74288,73,3.575342466
29985,73,4.273972603
57702,73,3.205479452
34098,73,4.260273973
86317,73,3.157534247
57233,73,3.150684932
93390,73,4.410958904
36769,73,3.965753425
65356,73,4.54109589
30529,73,3.705479452
31139,73,3.520547945
17520,73,3.917808219
124299,73,4.109589041
74367,73,3.787671233
8622,73,3.917808219
21944,73,3.315068493
2461,73,3.97260274
73967,73,3.383561644
36671,73,3.952054795
3642,73,4.465753425
36057,73,3.219178082
35937,73,3.821917808
34592,73,3.219178082
91925,73,3.630136986
45793,73,3.691780822
70677,73,4
46811,73,3.671232877
86627,73,3.924657534
46070,73,3.383561644
45378,73,4.130136986
45126,73,2.821917808
45535,73,3.068493151
70301,73,3.753424658
2759,73,4.294520548
7405,73,3.630136986
84934,73,2.753424658
92210,73,4.47260274
16548,73,3.821917808
86781,73,3.698630137
61679,73,4.04109589
26966,73,4.054794521
122182,73,3.808219178
105794,73,3.835616438
135408,73,2.534246575
89648,73,3.821917808
48152,73,3.910958904
110940,73,3.534246575
17307,73,3.123287671
68865,73,3.554794521
93966,73,3.602739726
47973,73,4.287671233
87774,73,4.397260274
135354,73,3.945205479
70120,73,4.376712329
87437,73,3.410958904
63148,73,3.068493151
85331,73,3.712328767
56017,73,3.808219178
92037,73,3.924657534
61419,73,3.787671233
15846,73,3.335616438
45999,73,3.205479452
82680,73,3.301369863
8286,73,3.561643836
42783,73,3.835616438
42787,73,3.726027397
82762,73,3.904109589
17289,73,3.616438356
4826,73,4.054794521
45584,73,3.890410959
56427,73,2.876712329
49006,73,3.97260274
44357,73,3.568493151
132374,73,4.054794521
90294,73,4.02739726
138088,73,3.520547945
64197,73,3.273972603
82829,73,4.054794521
45021,73,3.821917808
92826,73,4.315068493
45045,73,3.684931507
11033,73,3.95890411
93079,73,2.575342466
62642,73,3.595890411
55630,73,3.993150685
85826,73,3.568493151
133024,73,3.630136986
83825,73,4.123287671
62172,73,4.006849315
11203,73,4.273972603
13856,73,3.616438356
42040,73,3.589041096
70158,73,3.767123288
130278,73,3.369863014
41911,73,4.383561644
101918,73,3.643835616
41458,73,3.97260274
121652,73,4.068493151
102871,73,3.698630137
127857,73,3.691780822
14000,73,4.075342466
15568,73,4.219178082
131119,73,3.630136986
102867,73,4.506849315
128371,73,4.164383562
924,73,4.061643836
128785,73,3.205479452
103833,73,3.753424658
41041,73,3.582191781
118469,73,4.04109589
70718,73,4.205479452
40,73,3.328767123
126498,73,3.931506849
10361,73,3
6713,73,3.910958904
118182,73,3.671232877
10000,73,4.479452055
38537,73,3.643835616
40277,73,4.01369863
9222,73,3.616438356
9066,73,3.273972603
127237,73,4.219178082
8057,73,4.589041096
135163,73,3.917808219
135870,73,3.616438356
41146,73,3.876712329
108280,73,3.643835616
2007,73,3.226027397
27364,73,3.794520548
99661,73,2.808219178
27807,73,3.602739726
126619,73,4.239726027
27093,73,3.191780822
29181,73,3.410958904
51183,73,3.51369863
63715,73,3.684931507
123242,73,4.287671233
102831,73,3.438356164
103239,73,3.602739726
18113,73,3.726027397
123180,73,3.164383562
107638,73,3.239726027
27890,73,3.808219178
58372,73,3.904109589
28330,73,3.232876712
6212,73,3.835616438
5983,73,3.917808219
29389,73,3.089041096
29936,73,3.979452055
113084,73,3.287671233
120697,73,3.726027397
4901,73,3.095890411
43350,73,3.97260274
88940,73,2.205479452
128784,73,4.219178082
107668,73,4.164383562
95550,73,4
129548,73,3.993150685
4079,73,3.890410959
15575,73,3.931506849
15729,73,3.863013699
97117,73,4.253424658
46153,73,3.849315068
125062,73,3.616438356
2623,73,3.493150685
55984,73,3.863013699
124481,73,3.664383562
1285,73,3.534246575
990,73,3.664383562
108836,73,3.150684932
46868,73,3.95890411
108201,73,3.534246575
133234,73,3.917808219
112678,73,3.821917808
43595,73,3.506849315
13112,73,3.671232877
39687,73,3.876712329
4117,73,3.301369863
61801,73,4.198630137
136102,73,3.883561644
61591,73,3.739726027
136129,73,3.657534247
122592,73,2.95890411
14460,73,3.664383562
70965,73,3.301369863
56896,73,3.328767123
135764,73,3.171232877
20979,73,3.342465753
20950,73,3.876712329
112040,73,3.773972603
138118,73,3.404109589
6454,73,3.089041096
80450,73,3.671232877
137529,73,3.636986301
80225,73,3.534246575
19219,73,3.698630137
49443,73,3.924657534
29119,73,3.520547945
29550,73,2.493150685
63032,73,3.849315068
79451,73,3.630136986
69926,73,3.95890411
40810,73,3.657534247
30658,73,3.205479452
31226,73,3.95890411
132976,73,3.719178082
96834,73,4.205479452
13633,73,2.602739726
63436,73,3.095890411
28379,73,3.219178082
95406,73,3.452054795
19371,73,3.547945205
19841,73,3.671232877
26789,73,4.006849315
8401,73,3.684931507
117932,73,3.267123288
66713,73,3.876712329
117778,73,4.068493151
65454,73,3.582191781
10867,73,3.863013699
65417,73,3.547945205
11295,73,3.787671233
17979,73,4.006849315
30232,73,4.253424658
116177,73,3.561643836
74152,73,3.219178082
27158,73,3.164383562
68597,73,3.931506849
29093,73,3.808219178
106022,73,3.554794521
24834,73,4
72317,73,3.643835616
125823,73,3.51369863
66438,73,4.301369863
53451,73,3.452054795
43241,73,3.589041096
43162,73,3.657534247
31281,73,3.876712329
31452,73,3.568493151
50507,73,3.534246575
18203,73,3.753424658
105753,73,3.671232877
129653,73,3.438356164
48645,73,3.184931507
47960,73,3.780821918
129904,73,3.445205479
67815,73,3.589041096
129485,73,4.068493151
29926,73,4.109589041
67723,73,3.821917808
42653,73,4.164383562
65858,73,3.767123288
118027,73,4.04109589
83619,73,3.51369863
18632,73,3.657534247
17466,73,3.904109589
135746,73,3.630136986
113959,73,3.97260274
8840,73,4
23717,73,3.383561644
16930,73,3.054794521
23632,73,3.767123288
112330,73,4.246575342
63488,73,3.445205479
113054,73,3.493150685
4365,73,3.232876712
14286,73,3.643835616
41789,73,3.643835616
10753,73,4.232876712
92214,73,3.616438356
40555,73,4.205479452
22990,73,3.595890411
21979,73,2.945205479
68834,73,4.102739726
4462,73,2.98630137
4854,73,3.821917808
4934,73,3.98630137
128874,73,3.568493151
128898,73,3.575342466
5911,73,2.890410959
7532,73,3.47260274
25509,73,3.98630137
7453,73,3.945205479
129187,73,3.205479452
63742,73,4.095890411
6862,73,2.753424658
41762,73,3.520547945
39656,73,3.945205479
17862,73,3.575342466
114657,73,4.04109589
92628,73,3.732876712
114337,73,3.726027397
22234,73,3.684931507
96236,73,3.794520548
103248,73,3.835616438
44277,73,3.952054795
50040,73,4.739726027
82914,73,3.780821918
108642,73,3.246575342
33540,73,4.246575342
112644,73,3.178082192
131059,73,3.876712329
102401,73,3.554794521
83170,73,4.452054795
84942,73,3.712328767
35659,73,3.97260274
81511,73,4.020547945
36237,73,3.945205479
77180,73,2.589041096
112705,73,4.054794521
107045,73,3.794520548
39431,73,3.589041096
1422,73,3.123287671
126523,73,3.945205479
32830,73,4.315068493
36311,73,3.602739726
104189,73,3.657534247
40078,73,4.369863014
50366,73,3.904109589
85630,73,3.589041096
88522,73,3.746575342
54606,73,3.109589041
82529,73,4.075342466
32,73,3.452054795
57792,73,3.773972603
127133,73,3.561643836
134589,73,3.328767123
111225,73,4.01369863
92058,73,3.410958904
48338,73,4.328767123
24185,73,3.821917808
63506,73,3.863013699
101907,73,3.51369863
76009,73,4.150684932
85241,73,3.869863014
114230,73,3.397260274
86123,73,4.301369863
671,73,3.965753425
73426,73,3.191780822
22159,73,4.136986301
25334,73,3.48630137
111411,73,2.356164384
34652,73,2.931506849
20568,73,3.260273973
64763,73,3.876712329
106766,73,3.349315068
71234,73,3.315068493
134607,73,3.02739726
71795,73,3.910958904
33626,73,4.452054795
